Дата/время,"Trade ID",Тип,"Валютная пара",Количество,Цена,Сумма,"Тип комиссии","Размер комиссии","Комиссия %"
"21.08.2023 08:32",506829932,sell,EXM_BTC,371.60936294,0.00000024,0.00008918,maker,0.00000008,0.1%
"21.08.2023 08:32",506829925,sell,EXM_BTC,371.60936294,0.00000024,0.00008918,maker,0.00000008,0.1%
"21.08.2023 08:32",506829920,sell,EXM_BTC,371.60936294,0.00000024,0.00008918,maker,0.00000008,0.1%
"21.08.2023 08:32",506829913,sell,EXM_BTC,150.63153587,0.00000024,0.00003615,maker,0.00000003,0.1%
"21.08.2023 07:28",506816526,buy,USDT_KZT,0.13456772,444,59.74806768,maker,0.0004037,0.3%
"21.08.2023 07:28",506816522,buy,USDT_KZT,4.26966292,445,1899.9999994,maker,0.01280898,0.3%
"21.08.2023 06:12",506801672,buy,USDT_KZT,4.17071748,446,1860.13999608,maker,0.01251215,0.3%
"21.08.2023 06:12",506801670,buy,USDT_KZT,4.39597315,447,1964.99999805,maker,0.01318791,0.3%
"20.08.2023 23:17",506721146,buy,USDT_KZT,4.296875,448,1925,maker,0.01289062,0.3%
"20.08.2023 17:01",506645457,buy,USDT_KZT,1.28343729,449,576.26334321,maker,0.00385031,0.3%
"20.08.2023 16:52",506643517,buy,XRP_ETH,11.9711875,0.00032,0.00383078,maker,0.01197118,0.1%
"20.08.2023 16:04",506633985,buy,USDT_KZT,3.18649589,449,1430.73665461,maker,0.00955948,0.3%
"20.08.2023 16:04",506633983,buy,USDT_KZT,0.0335862,450,15.11379,maker,0.00010075,0.3%
"20.08.2023 14:50",506619200,buy,DOGE_RUB,30.18181818,5.5,165.99999999,maker,0.09054545,0.3%
"20.08.2023 14:49",506619045,buy,DOGE_RUB,36.45714285,5.6,204.15999996,maker,0.10937142,0.3%
"20.08.2023 14:49",506619037,buy,DOGE_RUB,30.47017543,5.7,173.67999995,maker,0.09141052,0.3%
"20.08.2023 14:49",506619033,buy,DOGE_RUB,13.34310344,5.8,77.38999995,maker,0.04002931,0.3%
"20.08.2023 14:31",506615208,buy,USDT_KZT,3.65125824,450,1643.066208,maker,0.01095377,0.3%
"20.08.2023 13:36",506603796,sell,USDT_KZT,3.62128624,460,1665.7916704,maker,4.99737501,0.3%
"20.08.2023 13:36",506603794,sell,USDT_KZT,4.38,459,2010.42,maker,6.03126,0.3%
"20.08.2023 12:02",506584185,buy,USDT_KZT,4.38752784,449,1970.00000016,maker,0.01316258,0.3%
"20.08.2023 11:58",506583250,sell,EXM_ETH,326.16499734,0.0000037,0.00120681,maker,0.0000012,0.1%
"20.08.2023 11:04",506572246,sell,XRP_ETH,11.62,0.00033,0.0038346,maker,0.00000383,0.1%
"20.08.2023 10:50",506569962,sell,XLM_RUB,112.20419273,12,1346.45031276,maker,4.03935093,0.3%
"20.08.2023 10:22",506565279,buy,DOGE_BTC,59.50416666,0.0000024,0.0001428,maker,0.05950416,0.1%
"20.08.2023 09:53",506559210,sell,XRP_ETH,13.05,0.00032,0.004176,maker,0.00000417,0.1%
"20.08.2023 08:13",506542038,buy,USDT_KZT,4.45555556,450,2005.000002,maker,0.01336666,0.3%
"20.08.2023 08:13",506542021,buy,USDT_KZT,4.29711752,451,1938.00000152,maker,0.01289135,0.3%
"20.08.2023 08:12",506541971,buy,USDT_KZT,4.0840708,452,1846.0000016,maker,0.01225221,0.3%
"20.08.2023 08:12",506541960,buy,USDT_KZT,4.04602649,453,1832.84999997,maker,0.01213807,0.3%
"20.08.2023 07:39",506536637,sell,DOGE_BTC,57.1802625,0.0000025,0.00014295,maker,0.00000014,0.1%
"19.08.2023 19:15",506415367,buy,DOGE_BTC,57.2375,0.0000024,0.00013737,maker,0.0572375,0.1%
"19.08.2023 17:30",506394366,sell,DOGE_BTC,55,0.0000025,0.0001375,maker,0.00000013,0.1%
"19.08.2023 15:45",506377131,buy,EXM_ETH,103.42777777,0.0000036,0.00037233,maker,0.10342777,0.1%
"19.08.2023 15:08",506371165,sell,XRP_ETH,13.03,0.00031,0.0040393,maker,0.00000403,0.1%
"19.08.2023 14:26",506364537,sell,USDT_KZT,4,462,1848,maker,5.544,0.3%
"19.08.2023 14:26",506364536,sell,USDT_KZT,4,462,1848,maker,5.544,0.3%
"19.08.2023 14:26",506364531,sell,USDT_KZT,1.74607819,461,804.94204559,maker,2.41482613,0.3%
"19.08.2023 12:13",506343697,sell,EXM_ETH,100.73243243,0.0000037,0.0003727,maker,0.00000037,0.1%
"19.08.2023 10:33",506327463,sell,EXM_ETH,241.09428573,0.0000036,0.00086793,maker,0.00000086,0.1%
"19.08.2023 10:12",506324051,sell,USDT_KZT,2.46392181,461,1135.86795441,maker,3.40760386,0.3%
"19.08.2023 10:12",506324050,sell,USDT_KZT,4.37,460,2010.2,maker,6.0306,0.3%
"19.08.2023 10:12",506324047,sell,USDT_KZT,4.3,459,1973.7,maker,5.9211,0.3%
"19.08.2023 09:33",506318053,buy,EXM_ETH,100.97526098,0.0000035,0.00035341,maker,0.10097526,0.1%
"19.08.2023 08:08",506304956,sell,EXM_BTC,1935.51709091,0.00000023,0.00044516,maker,0.00000044,0.1%
"19.08.2023 06:28",506289900,buy,EXM_ETH,140.36036037,0.0000035,0.00049126,maker,0.14036036,0.1%
"18.08.2023 15:55",506130277,buy,USDT_KZT,4.30734967,449,1934.00000183,maker,0.01292204,0.3%
"18.08.2023 15:55",506130116,buy,USDT_KZT,4.38888889,450,1975.0000005,maker,0.01316666,0.3%
"18.08.2023 15:54",506129979,buy,USDT_KZT,4.2283592,451,1906.9899992,maker,0.01268507,0.3%
