Дата/время,"Trade ID",Тип,"Валютная пара",Количество,Цена,Сумма,"Тип комиссии","Размер комиссии","Комиссия %"
"07.11.2021 07:47",328202099,buy,SMART_EUR,473.83448863,0.0044,2.08487174,maker,1.42150346,0.3%
"07.11.2021 07:17",328197055,sell,TONCOIN_BTC,10.96700001,0.00004,0.00043868,maker,0.00000131,0.3%
"07.11.2021 04:15",328166010,sell,TONCOIN_BTC,15.952,0.00003,0.00047856,maker,0.00000143,0.3%
"07.11.2021 03:41",328160628,sell,TONCOIN_BTC,10.80439,0.000025,0.0002701,maker,0.00000081,0.3%
"06.11.2021 20:56",328086467,buy,SMART_RUB,1752.22750002,0.36,630.8019,maker,5.2566825,0.3%
"06.11.2021 20:31",328081550,buy,DAI_ETH,7.36313636,0.00022,0.00161988,maker,0.0220894,0.3%
"06.11.2021 20:28",328080777,sell,BTT_RUB,1785.16796605,0.27,481.99535083,maker,1.44598605,0.3%
"06.11.2021 13:28",327994873,buy,XLM_RUB,12.01892174,25,300.4730435,maker,0.03605676,0.3%
"06.11.2021 12:57",327988046,sell,XLM_RUB,11.64496,26,302.76896,maker,0.90830688,0.3%
"06.11.2021 12:33",327982576,sell,DAI_ETH,7.06415287,0.00023,0.00162475,maker,0.00000487,0.3%
"06.11.2021 11:34",327966849,buy,DAI_ETH,5.84019001,0.00022,0.00128484,maker,0.01752057,0.3%
"06.11.2021 11:34",327966848,buy,DAI_ETH,1.24521908,0.00022,0.00027394,maker,0.00373565,0.3%
"06.11.2021 11:30",327965860,buy,XLM_RUB,11.68,25,292,maker,0.03504,0.3%
"06.11.2021 11:05",327958508,buy,BTT_RUB,1790.5395848,0.26,465.54029204,maker,5.37161875,0.3%
"06.11.2021 11:02",327955012,sell,DAI_ETH,6.79772728,0.00023,0.00156347,maker,0.00000469,0.3%
"06.11.2021 10:36",327947366,sell,TONCOIN_BTC,3.77137052,0.0000197,0.00007429,taker,0.00000022,0.3%
"06.11.2021 10:36",327947365,sell,TONCOIN_BTC,7.22862948,0.00001971,0.00014247,taker,0.00000042,0.3%
"06.11.2021 07:32",327915963,sell,SMART_RUB,1710,0.37,632.7,maker,1.8981,0.3%
"06.11.2021 05:48",327897884,sell,SMART_EUR,21.94562509,0.00450612,0.09888962,taker,0.00029666,0.3%
"06.11.2021 05:48",327897883,sell,SMART_EUR,439.31921828,0.00453487,1.99225554,taker,0.00597676,0.3%
"06.11.2021 00:57",327851734,buy,DAI_ETH,3.11452859,0.00022,0.00068519,maker,0.00934358,0.3%
"05.11.2021 20:36",327808896,buy,SMART_EUR,126.63575832,0.0044,0.55719733,maker,0.37990727,0.3%
"05.11.2021 20:21",327805139,buy,SMART_EUR,334.27270531,0.0044,1.4707999,maker,1.00281811,0.3%
"05.11.2021 19:36",327797190,buy,SMART_RUB,1716.88977444,0.36,618.08031879,maker,5.15066932,0.3%
"05.11.2021 18:17",327782988,sell,ROOBEE_BTC,2100,0.00000012,0.000252,maker,0.00000075,0.3%
"05.11.2021 17:33",327775745,buy,ROOBEE_BTC,2219.81818181,0.00000011,0.00024417,maker,6.65945454,0.3%
"05.11.2021 17:05",327770496,buy,SMART_EUR,325.81328847,0.00449999,1.46615653,maker,0.97743986,0.3%
"05.11.2021 15:34",327749769,buy,DAI_ETH,3.70365322,0.00022,0.0008148,maker,0.01111095,0.3%
"05.11.2021 15:32",327749167,buy,SMART_RUB,737.22762083,0.37,272.7742197,maker,2.21168286,0.3%
"05.11.2021 15:31",327749009,buy,SMART_RUB,737.31024814,0.37,272.80479181,maker,2.21193074,0.3%
"05.11.2021 14:43",327735339,sell,SMART_RUB,1440.05440405,0.38,547.22067353,maker,1.64166202,0.3%
"05.11.2021 14:41",327734940,sell,ROOBEE_BTC,1770.69233334,0.00000012,0.00021248,maker,0.00000063,0.3%
"05.11.2021 14:34",327733343,sell,ROOBEE_BTC,270.16666666,0.00000012,0.00003241,maker,0.00000009,0.3%
"05.11.2021 14:24",327731345,buy,DAI_ETH,6.16364206,0.00022317,0.00137553,taker,0.01849092,0.3%
"05.11.2021 14:12",327728532,buy,SMART_EUR,14.44343911,0.0046,0.06643981,maker,0.04333031,0.3%
"05.11.2021 14:11",327728410,buy,SMART_EUR,110,0.0046,0.506,maker,0.33,0.3%
"05.11.2021 14:10",327728287,buy,SMART_EUR,110,0.0046,0.506,maker,0.33,0.3%
"05.11.2021 14:09",327728148,buy,SMART_EUR,110,0.0046,0.506,maker,0.33,0.3%
"05.11.2021 14:08",327727830,buy,SMART_EUR,11.07214567,0.0046,0.05093187,maker,0.03321643,0.3%
"05.11.2021 12:49",327708855,buy,SMART_RUB,1443.93717754,0.37,534.25675568,maker,4.33181153,0.3%
"05.11.2021 12:44",327707975,sell,DAI_ETH,5.69889594,0.00024,0.00136773,maker,0.0000041,0.3%
"05.11.2021 12:26",327702685,buy,ROOBEE_BTC,2046.99999999,0.00000011,0.00022516,maker,6.14099999,0.3%
"05.11.2021 12:24",327702345,sell,DAI_ETH,5.93855714,0.00023,0.00136586,maker,0.00000409,0.3%
"05.11.2021 10:36",327677242,sell,USDT_GBP,0.56194911,0.746,0.41921403,maker,0.00125764,0.3%
"05.11.2021 10:35",327676903,sell,USDT_GBP,0.93716774,0.746,0.69912713,maker,0.00209738,0.3%
"05.11.2021 10:28",327675434,sell,DAI_ETH,0.6546945,0.00023,0.00015057,maker,0.00000045,0.3%
"05.11.2021 09:53",327666651,sell,USDT_GBP,3.69764588,0.745,2.75474618,maker,0.00826423,0.3%
"05.11.2021 09:23",327659278,sell,USDT_GBP,1.49,0.744,1.10856,maker,0.00332568,0.3%
"05.11.2021 09:11",327656465,sell,SMART_EUR,348.99841518,0.0047,1.64029255,maker,0.00492087,0.3%
"05.11.2021 08:50",327651427,sell,USDT_GBP,1.62973866,0.743,1.21089582,maker,0.00363268,0.3%
"05.11.2021 08:48",327650961,sell,SMART_RUB,1410.16933875,0.38,535.86434872,maker,1.60759304,0.3%
"05.11.2021 05:36",327607098,buy,SMART_EUR,350.04856086,0.0046,1.61022337,maker,1.05014568,0.3%
"05.11.2021 00:26",327543954,sell,SMART_RUB,1389.1229125,0.37,513.97547762,maker,1.54192643,0.3%
"05.11.2021 00:26",327543943,sell,SMART_RUB,286.39097639,0.37,105.96466126,maker,0.31789398,0.3%
"04.11.2021 23:36",327534295,buy,ROOBEE_BTC,1416.66666666,0.00000012,0.00016999,maker,4.24999999,0.3%
"04.11.2021 23:35",327534011,buy,ROOBEE_BTC,1704.46153846,0.00000013,0.00022157,maker,5.11338461,0.3%
"04.11.2021 23:24",327531594,buy,ROOBEE_BTC,134.5,0.00000014,0.00001883,maker,0.4035,0.3%
"04.11.2021 16:40",327452487,buy,WXT_BTC,108.9090909,0.00000011,0.00001197,taker,0.32672727,0.3%
"04.11.2021 16:07",327444523,sell,USDT_GBP,1.51,0.742,1.12042,maker,0.00336126,0.3%
"04.11.2021 15:39",327438168,sell,SMART_EUR,343.63161187,0.0047,1.61506857,maker,0.0048452,0.3%
"04.11.2021 15:17",327431122,buy,BTT_RUB,1631.62071451,0.27,440.53759291,maker,4.89486214,0.3%
"04.11.2021 15:10",327427931,sell,USDT_GBP,1.56,0.741,1.15596,maker,0.00346788,0.3%
"04.11.2021 14:30",327419170,sell,USDT_GBP,3.07750378,0.74,2.27735279,maker,0.00683205,0.3%
"04.11.2021 14:28",327418951,sell,USDT_GBP,5.76944867,0.74,4.26939201,maker,0.01280817,0.3%
"04.11.2021 14:20",327417165,sell,USDT_GBP,1.66,0.739,1.22674,maker,0.00368022,0.3%
"04.11.2021 13:32",327406558,sell,USDT_GBP,5.7,0.738,4.2066,maker,0.0126198,0.3%
"04.11.2021 12:45",327395178,sell,USDT_GBP,0.1617699,0.737,0.11922441,maker,0.00035767,0.3%
"04.11.2021 12:36",327393097,sell,USDT_GBP,1.39006002,0.737,1.02447423,maker,0.00307342,0.3%
"04.11.2021 12:16",327387866,sell,USDT_GBP,5.62,0.736,4.13632,maker,0.01240896,0.3%
"04.11.2021 09:48",327355446,sell,WXT_BTC,100,0.00000012,0.000012,maker,0.00000003,0.3%
"04.11.2021 08:40",327338602,sell,USDT_RUB,3.30888405,70,231.6218835,maker,0.69486565,0.3%
"04.11.2021 07:53",327326119,buy,WXT_USDT,421.875,0.0064,2.7,maker,0.421875,0.1%
"04.11.2021 07:53",327326113,buy,WXT_USDT,502.51344307,0.0065,3.26633737,maker,0.50251344,0.1%
"04.11.2021 04:28",327281808,buy,WXT_BTC,407.99999999,0.00000011,0.00004487,taker,1.22399999,0.3%
"03.11.2021 23:49",327228755,sell,WXT_USDT,411,0.0075,3.0825,maker,0.0030825,0.1%
"03.11.2021 23:49",327228742,sell,WXT_USDT,372,0.0074,2.7528,maker,0.0027528,0.1%
"03.11.2021 23:49",327228736,sell,WXT_BTC,375.05327274,0.00000012,0.000045,maker,0.00000013,0.3%
"03.11.2021 23:40",327227106,sell,WXT_USDT,355,0.0073,2.5915,maker,0.0025915,0.1%
"03.11.2021 23:40",327227001,sell,WXT_USDT,375,0.0072,2.7,maker,0.0027,0.1%
"03.11.2021 23:37",327226518,sell,WXT_USDT,493.54483136,0.0071,3.5041683,maker,0.00350416,0.1%
"03.11.2021 20:26",327187672,sell,SMART_EUR,319.68874713,0.0046,1.47056823,maker,0.0044117,0.3%
"03.11.2021 19:21",327175103,sell,BTT_RUB,1578.08279362,0.28,441.86318221,maker,1.32558954,0.3%
"03.11.2021 19:17",327173336,sell,SMART_EUR,452.02312064,0.00449999,2.03409952,maker,0.00610229,0.3%
"03.11.2021 17:29",327140956,buy,WXT_BTC,376.18181818,0.00000011,0.00004137,maker,1.12854545,0.3%
"03.11.2021 16:06",327123708,sell,WXT_BTC,333,0.00000012,0.00003996,maker,0.00000011,0.3%
"03.11.2021 15:44",327118616,sell,WXT_BTC,87.94875341,0.00000011,0.00000967,maker,0.00000002,0.3%
"03.11.2021 15:44",327118604,sell,WXT_BTC,52.79518307,0.00000011,0.0000058,maker,0.00000001,0.3%
"03.11.2021 15:44",327118601,sell,WXT_BTC,392.85046351,0.00000011,0.00004321,maker,0.00000012,0.3%
"03.11.2021 14:33",327103242,sell,USDT_KZT,2.35151239,425,999.39276575,maker,2.99817829,0.3%
"03.11.2021 13:46",327089358,buy,SMART_EUR,453.38327045,0.0044,1.99488638,maker,1.36014981,0.3%
"03.11.2021 12:49",327070693,buy,XLM_RUB,11.51571576,26,299.40860976,maker,0.03454714,0.3%
"03.11.2021 12:41",327067427,buy,BTT_RUB,1582.83128748,0.27,427.36444761,maker,4.74849386,0.3%
"03.11.2021 11:29",327048320,sell,ROOBEE_BTC,125.83564286,0.00000015,0.00001887,maker,0.00000005,0.3%
"03.11.2021 08:22",327005021,buy,SMART_EUR,320.65069922,0.00449999,1.44292493,maker,0.96195209,0.3%
"03.11.2021 07:12",326988116,buy,SMART_RUB,1680.55555555,0.36,604.99999999,maker,5.04166666,0.3%
"03.11.2021 05:06",326958326,sell,XRP_GBP,0.0001753,0.9,0.00015777,maker,0.00000047,0.3%
"03.11.2021 05:05",326958265,sell,XRP_GBP,5.8498247,0.9,5.26484223,maker,0.01579452,0.3%
"03.11.2021 04:45",326950775,sell,XLM_RUB,11,27,297,maker,0.891,0.3%
"03.11.2021 04:38",326948258,sell,SMART_EUR,314.62320293,0.0046,1.44726673,maker,0.0043418,0.3%
"03.11.2021 04:37",326948109,sell,SMART_RUB,1649,0.37,610.13,maker,1.83039,0.3%
"03.11.2021 04:07",326939282,sell,XRP_GBP,5.87987579,0.85,4.99789442,maker,0.01499368,0.3%
"03.11.2021 04:07",326939092,sell,XRP_GBP,0.00012421,0.85,0.00010557,maker,0.00000031,0.3%
"02.11.2021 23:12",326879297,buy,MNC_ETH,8.14032621,0.0000006,0.00000488,maker,0.02442097,0.3%
"02.11.2021 22:55",326875597,buy,SMART_EUR,316.69087264,0.00449999,1.42510575,maker,0.95007261,0.3%
"02.11.2021 22:55",326875581,buy,SMART_RUB,1652.84092566,0.36,595.02273323,maker,4.95852277,0.3%
"02.11.2021 22:47",326874187,buy,MNC_ETH,635.49300712,0.0000006,0.00038129,maker,1.90647902,0.3%
"02.11.2021 21:03",326853002,buy,BTT_RUB,2788.03928625,0.28,780.65100015,maker,8.36411785,0.3%
"02.11.2021 19:12",326829156,sell,MNC_ETH,553.33500001,0.0000007,0.00038733,maker,0.00000116,0.3%
"02.11.2021 18:41",326822591,buy,DAI_ETH,4.41910764,0.00022,0.0009722,maker,0.01325732,0.3%
"02.11.2021 18:41",326822589,buy,DAI_ETH,2.19398326,0.00022,0.00048267,maker,0.00658194,0.3%
"02.11.2021 17:54",326812810,sell,DAI_ETH,6.34454546,0.00023,0.00145924,maker,0.00000437,0.3%
"02.11.2021 15:50",326784793,sell,SMART_EUR,310.73781258,0.0046,1.42939393,maker,0.00428818,0.3%
"02.11.2021 15:37",326780401,buy,DAI_ETH,6.36363636,0.00022,0.00139999,maker,0.0190909,0.3%
"02.11.2021 13:24",326750665,sell,BTT_RUB,2700,0.29,783,maker,2.349,0.3%
"02.11.2021 13:00",326744596,buy,DAI_ETH,6.16647826,0.00023,0.00141828,maker,0.01849943,0.3%
"02.11.2021 12:47",326741809,sell,DAI_ETH,5.67753501,0.00024,0.0013626,maker,0.00000408,0.3%
"02.11.2021 12:47",326741806,sell,DAI_ETH,0.63303807,0.00023,0.00014559,maker,0.00000043,0.3%
"02.11.2021 12:47",326741691,sell,DAI_ETH,4.69026588,0.00023,0.00107876,maker,0.00000323,0.3%
"02.11.2021 12:44",326740882,sell,DAI_ETH,1.04249574,0.00023,0.00023977,maker,0.00000071,0.3%
"02.11.2021 12:29",326737940,sell,XLM_RUB,8.82086313,26,229.34244138,maker,0.68802732,0.3%
"02.11.2021 12:18",326735718,buy,SMART_EUR,311.67283108,0.00449999,1.40252462,maker,0.93501849,0.3%
"02.11.2021 11:12",326721975,sell,USDT_GBP,5.65,0.735,4.15275,maker,0.01245825,0.3%
"02.11.2021 11:10",326721563,buy,SMART_EUR,344.66560869,0.0046,1.58546179,maker,1.03399682,0.3%
"02.11.2021 11:06",326720693,buy,USDT_KZT,0.70219279,414,290.70781506,maker,0.00210657,0.3%
"02.11.2021 10:37",326714321,sell,SMART_EUR,338.34733631,0.0047,1.59023248,maker,0.00477069,0.3%
"02.11.2021 10:36",326714059,buy,USDT_KZT,1.65639536,414,685.74767904,maker,0.00496918,0.3%
"02.11.2021 10:04",326704565,sell,SMART_EUR,0.05134504,0.0046,0.00023618,maker,0.0000007,0.3%
"02.11.2021 10:01",326703541,sell,SMART_EUR,404.94865496,0.0046,1.86276381,maker,0.00558829,0.3%
"02.11.2021 10:01",326703505,sell,SMART_RUB,1613.00857498,0.37,596.81317274,maker,1.79043951,0.3%
"02.11.2021 09:56",326701793,buy,DAI_ETH,4.79651569,0.00022,0.00105523,maker,0.01438954,0.3%
"02.11.2021 09:26",326689823,sell,USDT_GBP,5.62,0.734,4.12508,maker,0.01237524,0.3%
"02.11.2021 08:23",326677139,buy,DAI_ETH,1.58843885,0.00022,0.00034945,maker,0.00476531,0.3%
"02.11.2021 08:03",326673274,sell,DAI_ETH,1.74321021,0.00023,0.00040093,maker,0.0000012,0.3%
"02.11.2021 07:58",326672259,buy,DAI_ETH,1.74845557,0.00022,0.00038466,maker,0.00524536,0.3%
"02.11.2021 06:59",326662230,sell,BTT_RUB,1530.89428146,0.28,428.6503988,maker,1.28595119,0.3%
"02.11.2021 04:46",326639170,buy,SMART_RUB,1052.34875274,0.36,378.84555098,maker,3.15704625,0.3%
"02.11.2021 04:46",326639168,buy,SMART_EUR,406.03497341,0.00449999,1.82715331,maker,1.21810492,0.3%
"02.11.2021 04:11",326633068,buy,SMART_RUB,1414.89284843,0.37,523.51035391,maker,4.24467854,0.3%
"02.11.2021 03:46",326629322,sell,SMART_RUB,1381.80423879,0.38,525.08561074,maker,1.57525683,0.3%
"02.11.2021 03:10",326623663,buy,SMART_RUB,565.21681931,0.36,203.47805495,maker,1.69565045,0.3%
"02.11.2021 01:30",326608259,sell,SMART_EUR,398.27796609,0.0046,1.83207864,maker,0.00549623,0.3%
"02.11.2021 01:22",326607017,sell,SMART_EUR,0.1244826,0.0046,0.00057261,maker,0.00000171,0.3%
"01.11.2021 20:02",326553126,buy,ROOBEE_BTC,126.21428571,0.00000014,0.00001766,maker,0.37864285,0.3%
"01.11.2021 18:17",326533603,buy,SMART_EUR,399.60125244,0.00449999,1.79820163,maker,1.19880375,0.3%
"01.11.2021 16:12",326507210,sell,ROOBEE_BTC,118.07328571,0.00000015,0.00001771,maker,0.00000005,0.3%
"01.11.2021 16:00",326504229,sell,SMART_RUB,1578.58333335,0.37,584.07583333,maker,1.75222749,0.3%
"01.11.2021 15:36",326499191,buy,SMART_RUB,1583.33333333,0.36,569.99999999,maker,4.74999999,0.3%
"01.11.2021 15:13",326494311,sell,XLM_RUB,2.55059983,26,66.31559558,maker,0.19894678,0.3%
"01.11.2021 14:43",326487270,sell,SMART_RUB,1550.71579409,0.37,573.76484381,maker,1.72129453,0.3%
"01.11.2021 14:40",326486537,sell,SMART_EUR,392.73459301,0.0046,1.80657912,maker,0.00541973,0.3%
"01.11.2021 14:09",326480367,sell,SMART_EUR,342.59348147,0.00449999,1.54166724,maker,0.004625,0.3%
"01.11.2021 13:26",326470313,buy,WXT_BTC,535.2,0.0000001,0.00005352,maker,1.6056,0.3%
"01.11.2021 10:41",326431765,sell,SMART_RUB,1649.32285715,0.36,593.75622857,maker,1.78126868,0.3%
"01.11.2021 10:07",326422589,buy,SMART_EUR,343.62435454,0.0044,1.51194715,maker,1.03087306,0.3%
"01.11.2021 09:55",326419320,sell,SMART_RUB,264.48660422,0.35,92.57031147,maker,0.27771093,0.3%
"01.11.2021 09:55",326419315,sell,SMART_RUB,409.02652299,0.35432691,144.92910399,taker,0.43478731,0.3%
"01.11.2021 09:52",326418410,sell,DAI_ETH,6.06,0.00023,0.0013938,maker,0.00000418,0.3%
"01.11.2021 09:49",326417343,sell,SMART_EUR,337,0.00449999,1.51649663,maker,0.00454948,0.3%
"01.11.2021 09:42",326414828,buy,DAI_ETH,2.44771393,0.00022,0.00053849,maker,0.00734314,0.3%
"01.11.2021 09:42",326414827,buy,DAI_ETH,2.11435042,0.00023,0.0004863,maker,0.00634305,0.3%
"01.11.2021 09:34",326411790,sell,EXM_BTC,183.91326667,0.000001,0.00018391,maker,0.00000055,0.3%
"01.11.2021 09:28",326408861,buy,USDT_RUB,3.31884057,69,228.99999933,maker,0.00995652,0.3%
"01.11.2021 09:27",326408012,buy,SMART_RUB,675.53974644,0.34,229.68351378,maker,2.02661923,0.3%
"01.11.2021 08:10",326390818,buy,DAI_ETH,4.88543218,0.00023,0.00112364,maker,0.01465629,0.3%
"01.11.2021 07:59",326388439,sell,SMART_EUR,242.74319775,0.0044,1.06807007,maker,0.00320421,0.3%
"01.11.2021 07:05",326375439,buy,USDT_RUB,1.57218191,69.25,108.87359726,maker,0.00471654,0.3%
"01.11.2021 07:03",326374890,buy,SMART_EUR,243.4736186,0.0043,1.04693655,maker,0.73042085,0.3%
"01.11.2021 04:11",326343318,buy,SMART_RUB,1124.17226597,0.35,393.46029308,maker,3.37251679,0.3%
"01.11.2021 04:04",326341952,buy,SMART_RUB,530.11344831,0.35,185.5397069,maker,1.59034034,0.3%
"01.11.2021 04:03",326341566,buy,BTT_RUB,1450.71982281,0.27089999,392.99998549,maker,4.35215946,0.3%
"01.11.2021 04:02",326340648,buy,BTT_RUB,2714.54880294,0.2712,736.18563535,taker,8.1436464,0.3%
"01.11.2021 04:01",326340497,buy,BTT_RUB,2266.66666666,0.27,611.99999999,maker,6.79999999,0.3%
"01.11.2021 04:01",326340352,sell,DAI_ETH,6.45912723,0.00025,0.00161478,maker,0.00000484,0.3%
"01.11.2021 04:00",326339861,buy,XLM_RUB,11.40568,25,285.142,maker,0.03421704,0.3%
"01.11.2021 02:38",326324749,sell,USDT_RUB,1.50225415,70.25,105.53335403,maker,0.31660006,0.3%
"01.11.2021 02:38",326324715,sell,USDT_RUB,3.27230644,70,229.0614508,maker,0.68718435,0.3%
"01.11.2021 02:28",326322438,buy,BTT_RUB,2977.18635396,0.27,803.84031556,maker,8.93155906,0.3%
"01.11.2021 01:13",326307667,buy,DAI_ETH,0.94168338,0.00022,0.00020717,maker,0.00282505,0.3%
"31.10.2021 21:46",326272846,buy,DAI_ETH,2.68787541,0.00022,0.00059133,maker,0.00806362,0.3%
"31.10.2021 21:46",326272845,buy,DAI_ETH,6.2173913,0.00023,0.00142999,maker,0.01865217,0.3%
"31.10.2021 19:00",326243490,sell,SMART_RUB,1616.15795492,0.36,581.81686377,maker,1.74545059,0.3%
"31.10.2021 19:00",326243485,sell,SMART_RUB,30.07358492,0.35,10.52575472,maker,0.03157726,0.3%
"31.10.2021 18:48",326241131,sell,SMART_RUB,857.14285714,0.35,299.99999999,maker,0.89999999,0.3%
"31.10.2021 18:10",326233064,sell,BTT_RUB,1269,0.31,393.39,maker,1.18017,0.3%
"31.10.2021 18:07",326232524,sell,BTT_RUB,2465.28724139,0.3,739.58617241,maker,2.21875851,0.3%
"31.10.2021 17:55",326230201,sell,BTT_BTC,3299.51686334,0.00000007,0.00023096,maker,0.00000069,0.3%
"31.10.2021 17:55",326230200,sell,BTT_BTC,3346.48513666,0.00000007,0.00023425,maker,0.0000007,0.3%
"31.10.2021 17:53",326229852,sell,BTT_RUB,2120,0.29,614.8,maker,1.8444,0.3%
"31.10.2021 17:48",326229099,sell,SMART_RUB,222.34056571,0.35,77.81919799,maker,0.23345759,0.3%
"31.10.2021 17:44",326228318,sell,SMART_EUR,114.97861819,0.0044,0.50590592,maker,0.00151771,0.3%
"31.10.2021 17:42",326227969,sell,SMART_RUB,220.23562,0.35,77.082467,maker,0.2312474,0.3%
"31.10.2021 17:41",326227807,sell,SMART_EUR,122.99863636,0.0044,0.54119399,maker,0.00162358,0.3%
"31.10.2021 17:41",326227734,sell,SMART_RUB,182.31635351,0.35,63.81072372,maker,0.19143217,0.3%
"31.10.2021 17:39",326227374,sell,SMART_EUR,0.02274545,0.0044,0.00010007,maker,0.0000003,0.3%
"31.10.2021 17:39",326227373,sell,SMART_EUR,11.546066,0.0043,0.04964808,maker,0.00014894,0.3%
"31.10.2021 17:32",326226133,sell,SMART_EUR,234.04609767,0.0043,1.00639821,maker,0.00301919,0.3%
"31.10.2021 17:30",326225825,sell,SMART_RUB,192.61645374,0.35,67.4157588,maker,0.20224727,0.3%
"31.10.2021 17:28",326225474,sell,BTT_RUB,2879.49676012,0.28,806.25909283,maker,2.41877727,0.3%
"31.10.2021 14:37",326194388,buy,DAI_ETH,1.79238215,0.0002376,0.00042586,taker,0.00537714,0.3%
"31.10.2021 14:36",326194274,buy,SMART_RUB,1709.85500002,0.34,581.3507,maker,5.129565,0.3%
"31.10.2021 14:22",326191548,sell,SMART_RUB,1666,0.35,583.1,maker,1.7493,0.3%
"31.10.2021 13:40",326182607,sell,DAI_ETH,1.68819774,0.00025,0.00042204,maker,0.00000126,0.3%
"31.10.2021 13:40",326182605,sell,DAI_ETH,5.9974535,0.00024,0.00143938,maker,0.00000431,0.3%
"31.10.2021 13:35",326180873,buy,BTT_RUB,2888.16124385,0.27,779.80353583,maker,8.66448373,0.3%
"31.10.2021 13:22",326177374,sell,SMART_RUB,2098.90173452,0.34,713.62658973,maker,2.14087976,0.3%
"31.10.2021 13:18",326176216,sell,BTT_RUB,2793.39280639,0.28,782.14998578,maker,2.34644995,0.3%
"31.10.2021 13:10",326174538,sell,BTT_RUB,1729.41153846,0.27,466.94111538,maker,1.40082334,0.3%
"31.10.2021 12:47",326169702,buy,SMART_EUR,246.33115714,0.0042,1.03459085,maker,0.73899347,0.3%
"31.10.2021 12:40",326168179,buy,SMART_RUB,2104.65962024,0.33,694.53767467,maker,6.31397886,0.3%
"31.10.2021 12:40",326168099,buy,SMART_RUB,1670.32957967,0.34,567.91205708,maker,5.01098873,0.3%
"31.10.2021 12:40",326168093,buy,SMART_EUR,239.74372325,0.0043,1.030898,maker,0.71923116,0.3%
"31.10.2021 12:39",326168029,buy,SMART_EUR,338.22769318,0.0044,1.48820184,maker,1.01468307,0.3%
"31.10.2021 12:39",326167947,sell,SMART_EUR,331.70737671,0.00449999,1.49267987,maker,0.00447803,0.3%
"31.10.2021 12:30",326165891,sell,SMART_EUR,235,0.0044,1.034,maker,0.003102,0.3%
"31.10.2021 12:25",326164994,sell,SMART_RUB,1627.48834238,0.35,569.62091983,maker,1.70886275,0.3%
"31.10.2021 11:40",326153717,buy,SMART_RUB,1632.35294117,0.34,554.99999999,maker,4.89705882,0.3%
"31.10.2021 11:35",326152482,buy,SMART_EUR,235.73967906,0.0043,1.01368061,maker,0.70721903,0.3%
"31.10.2021 07:25",326096932,buy,SMART_RUB,1621.02101797,0.35,567.35735628,maker,4.86306305,0.3%
"31.10.2021 06:57",326090690,buy,SMART_EUR,332.70549318,0.0044,1.46390416,maker,0.99811647,0.3%
"31.10.2021 06:00",326078179,sell,XLM_RUB,11,26,286,maker,0.858,0.3%
"31.10.2021 05:16",326068432,buy,SMART_EUR,393.91634203,0.00449999,1.77261959,maker,1.18174902,0.3%
"31.10.2021 04:29",326058396,sell,DAI_ETH,0.08096704,0.00024,0.00001943,maker,0.00000005,0.3%
"31.10.2021 02:25",326033145,sell,DAI_ETH,5.12269813,0.00024,0.00122944,maker,0.00000368,0.3%
"30.10.2021 23:51",326003730,buy,DAI_ETH,6.01549999,0.00022,0.0013234,maker,0.01804649,0.3%
"30.10.2021 23:13",325997318,sell,HB_BTC,854.429,0.00000005,0.00004272,maker,0.00000012,0.3%
"30.10.2021 22:34",325989714,sell,USDT_GBP,1.66,0.733,1.21678,maker,0.00365034,0.3%
"30.10.2021 22:33",325989279,buy,BTT_RUB,1734.61538461,0.26,450.99999999,maker,5.20384615,0.3%
"30.10.2021 22:19",325985792,sell,DAI_ETH,0.38386962,0.00024,0.00009212,maker,0.00000027,0.3%
"30.10.2021 17:45",325936719,sell,SMART_EUR,385.50666667,0.0046,1.77333066,maker,0.00531999,0.3%
"30.10.2021 16:42",325925144,sell,DAI_ETH,5.75024282,0.00023084,0.00132738,taker,0.00000398,0.3%
"30.10.2021 16:23",325921644,buy,DAI_ETH,5.06825467,0.00022,0.00111501,maker,0.01520476,0.3%
"30.10.2021 15:09",325907060,sell,USDT_KZT,2.3,425,977.5,maker,2.9325,0.3%
"30.10.2021 14:44",325901019,sell,USDT_KZT,1.49478623,424,633.78936152,maker,1.90136808,0.3%
"30.10.2021 13:23",325881249,buy,BTT_RUB,2801.79820099,0.27,756.48551426,maker,8.4053946,0.3%
"30.10.2021 12:54",325874543,sell,BTT_RUB,2709.86356843,0.28,758.76179916,maker,2.27628539,0.3%
"30.10.2021 11:55",325863374,buy,USDT_RUB,3.28215289,68.534091,224.93936483,taker,0.00984645,0.3%
"30.10.2021 11:40",325860240,sell,USDT_RUB,3.245,70,227.15,maker,0.68145,0.3%
"30.10.2021 10:19",325843396,buy,BTT_RUB,2718.01762129,0.27,733.86475774,maker,8.15405286,0.3%
"30.10.2021 08:11",325817825,buy,DAI_ETH,0.69929078,0.00022,0.00015384,maker,0.00209787,0.3%
"30.10.2021 07:55",325814375,sell,DAI_ETH,4.23574132,0.00023,0.00097422,maker,0.00000292,0.3%
"30.10.2021 07:44",325812290,sell,DAI_ETH,1.29760869,0.00023,0.00029844,maker,0.00000089,0.3%
"30.10.2021 07:23",325808382,buy,DAI_ETH,3.24064197,0.00022,0.00071294,maker,0.00972192,0.3%
"30.10.2021 06:42",325800035,buy,DAI_ETH,2.30935803,0.00022,0.00050805,maker,0.00692807,0.3%
