Дата/время,"Trade ID",Тип,"Валютная пара",Количество,Цена,Сумма,"Тип комиссии","Размер комиссии","Комиссия %"
"10.10.2022 07:08",424286476,sell,EXM_BTC,437.36707318,0.00000083,0.00036301,maker,0.00000036,0.1%
"10.10.2022 04:33",424259812,sell,EXM_BTC,295.13666668,0.00000082,0.00024201,taker,0.00000024,0.1%
"09.10.2022 21:53",424193129,buy,EXM_BTC,295.43209877,0.00000081,0.0002393,maker,0.29543209,0.1%
"09.10.2022 14:41",424117914,buy,EXM_BTC,437.80487805,0.00000082,0.000359,maker,0.43780487,0.1%
"08.10.2022 18:20",423911396,buy,EXM_BTC,821.68674699,0.00000083,0.000682,maker,0.82168674,0.1%
"08.10.2022 18:16",423910840,buy,EXM_BTC,198.85714287,0.00000084,0.00016704,taker,0.19885714,0.1%
"08.10.2022 18:16",423910839,buy,EXM_BTC,88.14285713,0.00000084,0.00007403,taker,0.08814285,0.1%
"08.10.2022 18:07",423909145,sell,EXM_BTC,283.79925,0.00000085,0.00024122,maker,0.00000024,0.1%
"08.10.2022 18:07",423909138,sell,EXM_BTC,812.8610241,0.00000084,0.0006828,maker,0.00000068,0.1%
"08.10.2022 18:07",423909106,sell,EXM_BTC,432.9324878,0.00000083,0.00035933,maker,0.00000035,0.1%
"08.10.2022 16:28",423892764,sell,XLM_RUB,75.78143939,8,606.25151512,maker,1.81875454,0.3%
"08.10.2022 15:11",423880087,sell,SMART_BTC,37239.2235,0.00000003,0.00111717,maker,0.00000111,0.1%
"08.10.2022 04:50",423775778,buy,EXM_BTC,433.36585365,0.00000082,0.00035535,maker,0.43336585,0.1%
"08.10.2022 04:37",423773616,buy,EXM_BTC,813.67469879,0.00000083,0.00067534,taker,0.81367469,0.1%
"07.10.2022 16:24",423647085,sell,EXM_BTC,804.7846839,0.00000084,0.00067601,maker,0.00000067,0.1%
"07.10.2022 15:15",423632523,sell,EXM_BTC,428.571,0.00000083,0.00035571,maker,0.00000035,0.1%
"06.10.2022 19:18",423428189,sell,CRON_BTC,34.94502001,0.000009,0.0003145,maker,0.00000031,0.1%
"06.10.2022 16:49",423401815,buy,ROOBEE_USDT,731.62098347,0.000749,0.54798411,taker,0.73162098,0.1%
"06.10.2022 16:49",423401814,buy,ROOBEE_USDT,1000,0.000747,0.747,taker,1,0.1%
"06.10.2022 16:49",423401813,buy,ROOBEE_USDT,100.05660802,0.00074699,0.07474128,taker,0.1000566,0.1%
"06.10.2022 16:49",423401812,buy,ROOBEE_USDT,1352.762046,0.000743,1.0051022,taker,1.35276204,0.1%
"06.10.2022 15:22",423386443,sell,ROOBEE_USDT,2833.44645476,0.0009,2.5501018,maker,0.0025501,0.1%
"06.10.2022 14:26",423375980,buy,EXM_BTC,429,0.00000082,0.00035178,maker,0.429,0.1%
"06.10.2022 14:01",423371018,sell,EXM_BTC,423.77092683,0.00000083,0.00035172,maker,0.00000035,0.1%
"06.10.2022 14:01",423371012,sell,EXM_BTC,292.60833333,0.00000082,0.00023993,maker,0.00000023,0.1%
"06.10.2022 11:31",423343322,buy,EXM_BTC,292.90123456,0.00000081,0.00023724,maker,0.29290123,0.1%
"05.10.2022 18:58",423165039,buy,EXM_BTC,424.19512195,0.00000082,0.00034783,maker,0.42419512,0.1%
"05.10.2022 14:20",423111488,sell,EXM_BTC,419.48253659,0.00000083,0.00034817,maker,0.00000034,0.1%
"05.10.2022 12:37",423092567,buy,EXM_BTC,419.90243902,0.00000082,0.00034431,maker,0.41990243,0.1%
"04.10.2022 19:52",422920426,sell,EXM_BTC,420.31097562,0.00000082,0.00034465,taker,0.00000034,0.1%
"04.10.2022 18:50",422909604,buy,EXM_BTC,420.73170732,0.00000082,0.000345,maker,0.4207317,0.1%
"04.10.2022 14:23",422861665,buy,WXT_USDT,278.09,0.0045,1.251405,maker,0.27809,0.1%
"04.10.2022 13:35",422852209,buy,EXM_BTC,239.27710843,0.00000083,0.00019859,maker,0.2392771,0.1%
"04.10.2022 13:02",422845734,sell,EXM_BTC,152.4047619,0.00000084,0.00012801,maker,0.00000012,0.1%
"04.10.2022 13:01",422845722,sell,EXM_BTC,84.25,0.00000084,0.00007077,maker,0.00000007,0.1%
"04.10.2022 12:54",422844101,buy,EXM_BTC,803.20481928,0.00000083,0.00066666,maker,0.80320481,0.1%
"04.10.2022 10:58",422823030,buy,EXM_BTC,284.08333333,0.00000084,0.00023862,maker,0.28408333,0.1%
"04.10.2022 10:52",422822054,buy,EXM_BTC,144.44705882,0.00000085,0.00012277,taker,0.14444705,0.1%
"04.10.2022 10:42",422820129,buy,CRON_BTC,16.75622066,0.000008,0.00013404,maker,0.01675622,0.1%
"04.10.2022 10:41",422819986,buy,CRON_BTC,2.56,0.000008,0.00002048,maker,0.00256,0.1%
"04.10.2022 10:38",422819385,buy,CRON_BTC,11.23568531,0.000008,0.00008988,maker,0.01123568,0.1%
"04.10.2022 10:20",422816320,buy,CRON_BTC,4.42809403,0.000008,0.00003542,maker,0.00442809,0.1%
"04.10.2022 10:12",422815000,sell,EXM_BTC,142.9,0.00000086,0.00012289,maker,0.00000012,0.1%
"04.10.2022 06:14",422769017,buy,EXM_BTC,828.8735641,0.00000085,0.00070454,maker,0.82887356,0.1%
"04.10.2022 06:14",422768998,buy,EXM_BTC,401.1264359,0.00000085,0.00034095,maker,0.40112643,0.1%
"04.10.2022 06:14",422768986,buy,EXM_BTC,139.40697674,0.00000086,0.00011988,maker,0.13940697,0.1%
"04.10.2022 05:38",422762778,sell,EXM_BTC,137.9200814,0.00000087,0.00011999,maker,0.00000011,0.1%
"03.10.2022 21:11",422678813,buy,WXT_BTC,425.85,0.0000002,0.00008517,maker,0.42585,0.1%
"03.10.2022 19:29",422661222,buy,EXM_BTC,138.05813953,0.00000086,0.00011872,maker,0.13805813,0.1%
"03.10.2022 14:27",422607432,buy,EXM_BTC,139.64367816,0.00000087,0.00012148,maker,0.13964367,0.1%
"03.10.2022 11:05",422571906,buy,EXM_BTC,516,0.00000088,0.00045408,maker,0.516,0.1%
"03.10.2022 08:43",422547962,sell,EXM_BTC,512,0.00000089,0.00045568,maker,0.00000045,0.1%
"03.10.2022 07:07",422531552,buy,XLM_RUB,76.00946779,7,532.06627453,maker,0.2280284,0.3%
"03.10.2022 03:59",422499612,sell,EXM_BTC,138.18351725,0.00000088,0.0001216,maker,0.00000012,0.1%
"03.10.2022 02:18",422482329,buy,EXM_BTC,138.32183908,0.00000087,0.00012033,maker,0.13832183,0.1%
"02.10.2022 18:23",422401826,sell,EXM_BTC,136.88596552,0.00000088,0.00012045,maker,0.00000012,0.1%
"02.10.2022 11:28",422332220,sell,EXM_BTC,135.27156977,0.00000087,0.00011768,maker,0.00000011,0.1%
"02.10.2022 10:49",422325501,buy,EXM_BTC,135.40697674,0.00000086,0.00011644,maker,0.13540697,0.1%
"02.10.2022 09:17",422307657,buy,EXM_BTC,137.0229885,0.00000087,0.0001192,maker,0.13702298,0.1%
"02.10.2022 06:24",422278781,sell,EXM_BTC,135.58583072,0.00000088,0.00011931,taker,0.00000011,0.1%
"02.10.2022 01:23",422229654,buy,EXM_BTC,134.59770114,0.00000087,0.00011709,maker,0.1345977,0.1%
"02.10.2022 01:23",422229639,buy,EXM_BTC,513.63636364,0.00000088,0.000452,maker,0.51363636,0.1%
"01.10.2022 14:28",422120478,buy,EXM_BTC,141.06741573,0.00000089,0.00012554,maker,0.14106741,0.1%
"01.10.2022 13:59",422115579,sell,XLM_RUB,66.70840955,8,533.6672764,maker,1.60100182,0.3%
"01.10.2022 09:11",422066393,buy,ROOBEE_BTC,2956.66666666,0.00000003,0.00008869,maker,2.95666666,0.1%
"01.10.2022 04:44",422022395,sell,EXM_BTC,139,0.0000009,0.0001251,maker,0.00000012,0.1%
"30.09.2022 19:51",421933209,sell,EXM_BTC,55.65596237,0.00000089,0.00004953,maker,0.00000004,0.1%
"30.09.2022 19:51",421933203,sell,EXM_BTC,453.34403763,0.00000089,0.00040347,maker,0.0000004,0.1%
"30.09.2022 17:08",421905154,sell,EXM_BTC,133.18851725,0.00000088,0.0001172,taker,0.00000011,0.1%
"30.09.2022 16:35",421899613,buy,EXM_BTC,133.32183908,0.00000087,0.00011598,maker,0.13332183,0.1%
"30.09.2022 16:03",421893479,sell,EXM_BTC,131.92214459,0.00000088,0.00011609,maker,0.00000011,0.1%
"30.09.2022 15:21",421885831,buy,EXM_BTC,139.5,0.00000086,0.00011997,maker,0.1395,0.1%
"30.09.2022 15:21",421885821,buy,EXM_BTC,510.85057471,0.00000087,0.00044443,maker,0.51085057,0.1%
"30.09.2022 15:18",421884976,buy,EXM_BTC,130.35227272,0.00000088,0.0001147,maker,0.13035227,0.1%
"30.09.2022 14:55",421879643,sell,EXM_BTC,129.51080899,0.0000009,0.00011655,maker,0.00000011,0.1%
"30.09.2022 12:17",421845470,buy,EXM_BTC,129.64044943,0.00000089,0.00011537,maker,0.12964044,0.1%
"30.09.2022 11:51",421840116,sell,EXM_BTC,503,0.0000009,0.0004527,maker,0.00000045,0.1%
"30.09.2022 05:22",421774154,sell,EXM_BTC,129.01057956,0.00000089,0.00011481,maker,0.00000011,0.1%
"30.09.2022 04:22",421764649,buy,EXM_BTC,68.21831666,0.00000089,0.00006071,taker,0.06821831,0.1%
"30.09.2022 04:22",421764648,buy,EXM_BTC,434.78168334,0.00000089,0.00038695,taker,0.43478168,0.1%
"29.09.2022 23:42",421718188,buy,EXM_BTC,504,0.00000087,0.00043848,maker,0.504,0.1%
"29.09.2022 23:07",421711967,sell,EXM_BTC,157.8531,0.00000091,0.00014364,maker,0.00000014,0.1%
"29.09.2022 22:07",421701088,buy,EXM_BTC,130.14772727,0.00000088,0.00011452,maker,0.13014772,0.1%
"29.09.2022 22:01",421699938,sell,EXM_BTC,319.78234216,0.0000009,0.0002878,maker,0.00000028,0.1%
"29.09.2022 22:01",421699929,sell,EXM_BTC,138.1412983,0.0000009,0.00012432,maker,0.00000012,0.1%
"29.09.2022 16:46",421641792,buy,EXM_BTC,136.39560285,0.00000089,0.00012139,maker,0.1363956,0.1%
"29.09.2022 16:46",421641787,buy,EXM_BTC,321.98641962,0.00000089,0.00028656,maker,0.32198641,0.1%
"29.09.2022 15:23",421626217,buy,EXM_BTC,11.0245911,0.0000009,0.00000992,maker,0.01102459,0.1%
"29.09.2022 15:09",421623545,buy,EXM_BTC,146.98652001,0.0000009,0.00013228,maker,0.14698652,0.1%
"29.09.2022 14:28",421615767,sell,EXM_BTC,156.4212,0.00000091,0.00014234,maker,0.00000014,0.1%
"29.09.2022 12:04",421586072,buy,WXT_USDT,1111,0.0046,5.1106,maker,1.111,0.1%
"29.09.2022 11:12",421576904,sell,EXM_BTC,453.72559551,0.0000009,0.00040835,maker,0.0000004,0.1%
"29.09.2022 08:26",421547042,sell,EXM_BTC,128.81423863,0.00000089,0.00011464,maker,0.00000011,0.1%
"29.09.2022 07:08",421533926,sell,CRON_BTC,31.123845,0.000009,0.00028011,maker,0.00000028,0.1%
"28.09.2022 18:40",421408025,buy,EXM_BTC,128.94318181,0.00000088,0.00011346,maker,0.12894318,0.1%
"28.09.2022 14:38",421364951,buy,EXM_BTC,454.17977528,0.00000089,0.00040421,maker,0.45417977,0.1%
"28.09.2022 10:38",421321322,buy,EXM_BTC,156.57777777,0.0000009,0.00014091,maker,0.15657777,0.1%
"28.09.2022 10:05",421314322,sell,EXM_BTC,155,0.00000091,0.00014105,maker,0.00000014,0.1%
"28.09.2022 01:36",421223185,buy,XLM_RUB,66.90913696,7,468.36395872,maker,0.20072741,0.3%
"27.09.2022 20:01",421165069,sell,EXM_BTC,29.24067788,0.0000009,0.00002631,maker,0.00000002,0.1%
"27.09.2022 19:39",421161227,sell,EXM_BTC,55.42978378,0.0000009,0.00004988,maker,0.00000004,0.1%
"27.09.2022 19:31",421159867,sell,EXM_BTC,364.89076306,0.0000009,0.0003284,maker,0.00000032,0.1%
"27.09.2022 16:40",421125398,sell,EXM_BTC,126.13510228,0.00000089,0.00011226,maker,0.00000011,0.1%
"27.09.2022 16:26",421122214,sell,EXM_BTC,500,0.00000088,0.00044,maker,0.00000044,0.1%
"27.09.2022 15:57",421113445,sell,EXM_BTC,32.45505688,0.00000087,0.00002823,maker,0.00000002,0.1%
"27.09.2022 15:57",421113439,sell,EXM_BTC,1172.54494312,0.00000087,0.00102011,maker,0.00000102,0.1%
"27.09.2022 11:00",421059288,sell,EXM_BTC,137.80703882,0.00000086,0.00011851,maker,0.00000011,0.1%
"27.09.2022 08:12",421029226,sell,EXM_BTC,281,0.00000085,0.00023885,maker,0.00000023,0.1%
"27.09.2022 07:48",421025020,buy,EXM_BTC,282.01190476,0.00000084,0.00023688,maker,0.2820119,0.1%
"27.09.2022 07:48",421024969,buy,EXM_BTC,1211.2117647,0.00000085,0.00102952,maker,1.21121176,0.1%
"27.09.2022 07:46",421024420,buy,EXM_BTC,131.70930232,0.00000086,0.00011326,maker,0.1317093,0.1%
"27.09.2022 07:46",421024342,buy,EXM_BTC,501,0.00000087,0.00043587,maker,0.501,0.1%
"27.09.2022 06:22",421007829,buy,EXM_BTC,126.26136364,0.00000088,0.00011111,maker,0.12626136,0.1%
"27.09.2022 01:21",420948383,buy,EXM_BTC,329.41934333,0.00000089,0.00029318,maker,0.32941934,0.1%
"27.09.2022 01:21",420948379,buy,EXM_BTC,120.59189262,0.00000089,0.00010732,maker,0.12059189,0.1%
"26.09.2022 15:31",420846991,sell,EXM_BTC,445.46634832,0.0000009,0.00040091,maker,0.0000004,0.1%
"26.09.2022 06:49",420750768,buy,EXM_BTC,446.06741573,0.00000089,0.00039699,maker,0.44606741,0.1%
"26.09.2022 06:49",420750741,buy,EXM_BTC,155,0.0000009,0.0001395,maker,0.155,0.1%
"25.09.2022 17:10",420608939,sell,EXM_BTC,153.4686,0.00000091,0.00013965,maker,0.00000013,0.1%
"25.09.2022 17:09",420608752,sell,EXM_BTC,441.5018764,0.0000009,0.00039735,maker,0.00000039,0.1%
"25.09.2022 11:48",420551357,buy,EXM_BTC,441.94382022,0.00000089,0.00039332,maker,0.44194382,0.1%
"23.09.2022 22:52",420171118,buy,EXM_BTC,153.62222222,0.0000009,0.00013825,maker,0.15362222,0.1%
"23.09.2022 14:28",420077113,sell,EXM_BTC,152.07,0.00000091,0.00013838,maker,0.00000013,0.1%
"23.09.2022 05:30",419975983,sell,XRP_GBP,5.55,0.49,2.7195,maker,0.0081585,0.3%
"23.09.2022 03:47",419956676,sell,XRP_GBP,17.4501637,0.48,8.37607857,maker,0.02512823,0.3%
"23.09.2022 03:41",419955154,sell,XLM_RUB,57.18804394,8,457.50435152,maker,1.37251305,0.3%
"23.09.2022 03:41",419955151,sell,XLM_RUB,0.92749336,8,7.41994688,maker,0.02225984,0.3%
"23.09.2022 03:03",419947590,sell,XRP_GBP,39.21988572,0.45,17.64894857,maker,0.05294684,0.3%
"22.09.2022 20:47",419881865,buy,EXM_BTC,152.22222222,0.0000009,0.00013699,maker,0.15222222,0.1%
"22.09.2022 19:48",419869745,sell,XRP_RUB,9.8573866,30,295.721598,maker,0.88716479,0.3%
"22.09.2022 18:21",419852659,sell,XRP_GBP,6.66,0.4,2.664,maker,0.007992,0.3%
"22.09.2022 11:57",419782668,buy,EXM_BTC,123.26373626,0.00000091,0.00011216,taker,0.12326373,0.1%
"22.09.2022 11:55",419782186,sell,EXM_BTC,120.77173913,0.00000092,0.0001111,maker,0.00000011,0.1%
"22.09.2022 11:55",419782179,sell,EXM_BTC,151.5,0.00000091,0.00013786,maker,0.00000013,0.1%
"22.09.2022 11:55",419782167,sell,EXM_BTC,437.93444495,0.0000009,0.00039414,maker,0.00000039,0.1%
"22.09.2022 11:41",419779268,buy,EXM_BTC,438.20224719,0.00000089,0.00038999,maker,0.43820224,0.1%
"22.09.2022 11:06",419772663,buy,EXM_BTC,151.82222222,0.0000009,0.00013663,maker,0.15182222,0.1%
"22.09.2022 09:11",419751571,sell,EXM_BTC,150.294,0.00000091,0.00013676,maker,0.00000013,0.1%
"22.09.2022 06:27",419718511,buy,EXM_BTC,150.44444444,0.0000009,0.00013539,maker,0.15044444,0.1%
"22.09.2022 02:53",419679260,sell,EXM_BTC,137.03566668,0.00000091,0.0001247,maker,0.00000012,0.1%
"22.09.2022 01:44",419667026,sell,EXM_BTC,444,0.0000009,0.0003996,maker,0.00000039,0.1%
"22.09.2022 01:44",419666998,sell,EXM_BTC,124.84269663,0.00000089,0.00011111,maker,0.00000011,0.1%
"21.09.2022 21:33",419612746,sell,EXM_BTC,497.73165517,0.00000088,0.000438,maker,0.00000043,0.1%
"21.09.2022 19:55",419584913,buy,EXM_BTC,498.22988505,0.00000087,0.00043345,taker,0.49822988,0.1%
"21.09.2022 19:39",419580022,sell,EXM_BTC,493.05434482,0.00000088,0.00043388,maker,0.00000043,0.1%
"21.09.2022 06:08",419395435,sell,EXM_BTC,130.3114186,0.00000087,0.00011337,maker,0.00000011,0.1%
"21.09.2022 00:26",419337935,sell,DAI_ETH,6.33017777,0.0008,0.00506414,maker,0.00000506,0.1%
"20.09.2022 10:42",419182705,buy,TON_BTC,13.94385714,0.00007,0.00097606,maker,0.01394385,0.1%
"19.09.2022 22:04",419052809,sell,EXM_BTC,1198.31812941,0.00000086,0.00103055,maker,0.00000103,0.1%
"19.09.2022 17:55",419006414,buy,WXT_USDT,1111,0.0047,5.2217,maker,1.111,0.1%
"19.09.2022 13:47",418959227,buy,EXM_BTC,1199.51764705,0.00000085,0.00101958,maker,1.19951764,0.1%
"19.09.2022 10:40",418923628,buy,EXM_BTC,130.44186046,0.00000086,0.00011217,maker,0.13044186,0.1%
"19.09.2022 08:26",418898882,sell,EXM_BTC,129.06847675,0.00000087,0.00011228,maker,0.00000011,0.1%
"19.09.2022 06:12",418872566,sell,EXM_BTC,259.00695499,0.00000086,0.00022274,maker,0.00000022,0.1%
"19.09.2022 06:12",418872565,sell,EXM_BTC,927.73452736,0.00000086,0.00079785,maker,0.00000079,0.1%
"19.09.2022 02:24",418825547,sell,EXM_BTC,278.95885715,0.00000085,0.00023711,maker,0.00000023,0.1%
"18.09.2022 22:47",418784566,buy,SHIB_RUB,1582381.42862857,0.0007,1107.66700003,maker,4747.14428588,0.3%
"18.09.2022 09:44",418628627,buy,EXM_BTC,279.23809524,0.00000084,0.00023456,maker,0.27923809,0.1%
"17.09.2022 23:49",418527236,buy,EXM_BTC,1187.92941176,0.00000085,0.00100973,maker,1.18792941,0.1%
"17.09.2022 09:29",418375955,buy,TON_BTC,11.23875,0.00008,0.0008991,maker,0.01123875,0.1%
"17.09.2022 05:32",418334629,sell,EXM_BTC,1175.28236471,0.00000086,0.00101074,maker,0.00000101,0.1%
"16.09.2022 18:03",418214111,buy,EXM_BTC,1176.45882353,0.00000085,0.00099999,maker,1.17645882,0.1%
"16.09.2022 16:28",418194557,sell,DAI_ETH,6.46208145,0.0007,0.00452345,maker,0.00000452,0.1%
"16.09.2022 10:45",418132339,sell,ALGO_BTC,189.65075628,0.00001506,0.00285614,taker,0.00000285,0.1%
"16.09.2022 05:40",418078890,buy,EXM_BTC,129.19767442,0.00000086,0.00011111,maker,0.12919767,0.1%
"16.09.2022 04:51",418070590,buy,EXM_BTC,1382.4367816,0.00000087,0.00120271,taker,1.38243678,0.1%
"15.09.2022 07:46",417841002,sell,EXM_BTC,255.6066375,0.0000009,0.00023004,maker,0.00000023,0.1%
"15.09.2022 07:46",417840979,sell,EXM_BTC,124.84269663,0.00000089,0.00011111,maker,0.00000011,0.1%
"15.09.2022 07:46",417840966,sell,EXM_BTC,213.32271437,0.00000088,0.00018772,maker,0.00000018,0.1%
"12.09.2022 22:16",417233280,buy,CRON_BTC,31.155,0.000008,0.00024924,maker,0.031155,0.1%
"10.09.2022 05:58",416536917,buy,ROOBEE_USDT,2836.28273749,0.0008,2.26902618,maker,2.83628273,0.1%
"09.09.2022 18:37",416412567,sell,ROOBEE_USDT,2523.66385995,0.0009,2.27129747,maker,0.00227129,0.1%
"09.09.2022 09:17",416298733,buy,TON_BTC,12.45411764,0.000085,0.00105859,maker,0.01245411,0.1%
"09.09.2022 07:17",416272631,buy,TON_BTC,13.32011111,0.00009,0.0011988,maker,0.01332011,0.1%
"07.09.2022 08:38",415737271,sell,TON_BTC,12,0.0001,0.0012,maker,0.0000012,0.1%
"07.09.2022 08:04",415730741,sell,TON_BTC,11.15412882,0.000095,0.00105964,maker,0.00000105,0.1%
"07.09.2022 06:15",415710288,buy,SMART_RUB,363.09788406,0.03,10.89293652,maker,1.08929365,0.3%
"07.09.2022 06:15",415710274,buy,SMART_RUB,15741.17311398,0.03,472.23519341,maker,47.22351934,0.3%
"07.09.2022 04:27",415690125,buy,PRQ_USDT,36.36363636,0.11,3.99999999,maker,0.03636363,0.1%
"06.09.2022 18:32",415574454,buy,SMART_RUB,4003.95516009,0.03,120.1186548,maker,12.01186548,0.3%
"06.09.2022 14:06",415512505,buy,TON_BTC,11.16529411,0.000085,0.00094904,maker,0.01116529,0.1%
"06.09.2022 08:09",415444753,buy,PRQ_USDT,69.73340641,0.12,8.36800876,maker,0.0697334,0.1%
"06.09.2022 07:50",415441248,sell,PRQ_USDT,48.99429117,0.17,8.32902949,maker,0.00832902,0.1%
"06.09.2022 07:50",415441171,sell,PRQ_USDT,27,0.15,4.05,maker,0.00405,0.1%
"06.09.2022 07:50",415441130,sell,PRQ_USDT,20.80047967,0.13,2.70406235,maker,0.00270406,0.1%
"06.09.2022 06:32",415425477,sell,TON_BTC,10,0.000095,0.00095,maker,0.00000095,0.1%
"06.09.2022 05:16",415410564,sell,TON_BTC,10,0.00009,0.0009,maker,0.0000009,0.1%
"05.09.2022 21:56",415327080,sell,TON_BTC,11,0.000085,0.000935,maker,0.00000093,0.1%
"05.09.2022 11:18",415211234,sell,TON_BTC,12.21297584,0.00008,0.00097703,maker,0.00000097,0.1%
"05.09.2022 08:25",415178578,sell,TON_BTC,11,0.000075,0.000825,maker,0.00000082,0.1%
"01.09.2022 15:51",414261986,buy,SMART_RUB,20502.90717587,0.03,615.08721527,maker,61.50872152,0.3%
"01.09.2022 12:33",414223243,buy,EXM_USDT,213.53625062,0.016,3.41658,maker,0.21353625,0.1%
"30.08.2022 14:13",413720828,buy,WXT_USDT,1111,0.0048,5.3328,maker,1.111,0.1%
"30.08.2022 14:12",413720722,buy,WXT_USDT,742.49466854,0.0049,3.63822387,maker,0.74249466,0.1%
"30.08.2022 12:28",413700672,buy,WXT_USDT,368.50533146,0.0049,1.80567612,maker,0.36850533,0.1%
"30.08.2022 12:24",413699993,buy,WXT_USDT,2222,0.005,11.11,maker,2.222,0.1%
"30.08.2022 12:23",413699814,buy,WXT_USDT,2136.53846154,0.0052,11.11,maker,2.13653846,0.1%
"30.08.2022 11:56",413694423,buy,WXT_USDT,2096.22641509,0.0053,11.10999999,maker,2.09622641,0.1%
"30.08.2022 11:41",413691731,buy,WXT_USDT,2057.40740741,0.0054,11.11,maker,2.0574074,0.1%
"30.08.2022 11:41",413691725,buy,WXT_USDT,2387.27272727,0.0055,13.12999999,maker,2.38727272,0.1%
"30.08.2022 11:41",413691720,buy,WXT_USDT,1983.92857143,0.0056,11.11,maker,1.98392857,0.1%
"29.08.2022 16:08",413487296,buy,USDT_KZT,6.07644619,415,2521.72516885,maker,0.01822933,0.3%
"28.08.2022 13:14",413190950,buy,USDT_KZT,11.72787386,430,5042.9857598,maker,0.03518362,0.3%
"27.08.2022 03:04",412836664,buy,WXT_USDT,1949.12280702,0.0057,11.11,maker,1.9491228,0.1%
"27.08.2022 02:40",412832559,buy,WXT_USDT,417.4030009,0.0058,2.4209374,maker,0.417403,0.1%
"27.08.2022 02:40",412832557,buy,WXT_USDT,1498.11424048,0.0058,8.68906259,maker,1.49811424,0.1%
"27.08.2022 02:39",412832441,buy,WXT_USDT,1421.83792245,0.0059,8.38884374,maker,1.42183792,0.1%
"26.08.2022 23:51",412802890,buy,WXT_USDT,383.6928,0.0059,2.26378752,maker,0.3836928,0.1%
"26.08.2022 23:47",412801479,sell,CRON_BTC,27.72100125,0.000009,0.00024948,maker,0.00000024,0.1%
"26.08.2022 20:31",412764590,buy,WXT_USDT,77.52012501,0.0059,0.45736873,maker,0.07752012,0.1%
"26.08.2022 19:20",412752408,buy,WXT_USDT,2161.35252833,0.006,12.96811516,maker,2.16135252,0.1%
"26.08.2022 14:21",412686509,sell,PRQ_USDT,0.64,0.11843505,0.07579843,taker,0.00007579,0.1%
"26.08.2022 14:21",412686508,sell,PRQ_USDT,1.2,0.11855337,0.14226404,taker,0.00014226,0.1%
"26.08.2022 14:21",412686507,sell,PRQ_USDT,1.19,0.11867169,0.14121931,taker,0.00014121,0.1%
"26.08.2022 14:21",412686506,sell,PRQ_USDT,1.09,0.11879,0.1294811,taker,0.00012948,0.1%
"26.08.2022 14:21",412686505,sell,PRQ_USDT,1.2,0.11890832,0.14268998,taker,0.00014268,0.1%
"26.08.2022 14:21",412686504,sell,PRQ_USDT,1.77,0.11902664,0.21067715,taker,0.00021067,0.1%
"26.08.2022 14:21",412686503,sell,PRQ_USDT,1.98,0.11914495,0.235907,taker,0.0002359,0.1%
"26.08.2022 14:21",412686502,sell,PRQ_USDT,1.56,0.11926327,0.1860507,taker,0.00018605,0.1%
"26.08.2022 14:21",412686501,sell,PRQ_USDT,1.51,0.11938159,0.1802662,taker,0.00018026,0.1%
"26.08.2022 14:21",412686500,sell,PRQ_USDT,1.95,0.1194999,0.2330248,taker,0.00023302,0.1%
"26.08.2022 14:21",412686499,sell,PRQ_USDT,2.87,0.11961822,0.34330429,taker,0.0003433,0.1%
"26.08.2022 14:21",412686498,sell,PRQ_USDT,1.95,0.11973654,0.23348625,taker,0.00023348,0.1%
"26.08.2022 14:21",412686497,sell,PRQ_USDT,1.09,0.11985485,0.13064178,taker,0.00013064,0.1%
"26.08.2022 12:44",412662869,buy,PRQ_USDT,7.1368162,0.05,0.35684081,maker,0.00713681,0.1%
"26.08.2022 12:44",412662866,buy,PRQ_USDT,5.1,0.06,0.306,maker,0.0051,0.1%
"26.08.2022 12:44",412662862,buy,PRQ_USDT,14.28571428,0.07,0.99999999,maker,0.01428571,0.1%
"26.08.2022 12:44",412662849,buy,PRQ_USDT,13.79808237,0.08,1.10384658,maker,0.01379808,0.1%
"26.08.2022 12:44",412662834,buy,PRQ_USDT,15.55555555,0.09,1.39999999,maker,0.01555555,0.1%
"26.08.2022 12:44",412662804,buy,PRQ_USDT,11.99217959,0.1,1.19921795,maker,0.01199217,0.1%
"26.08.2022 07:23",412597078,buy,PRQ_USDT,49.0433345,0.12,5.88520014,maker,0.04904333,0.1%
"25.08.2022 19:29",412473534,sell,TON_BTC,10.857,0.00007,0.00075999,maker,0.00000075,0.1%
"25.08.2022 11:04",412384705,sell,TON_BTC,12.974013,0.000065,0.00084331,maker,0.00000084,0.1%
"24.08.2022 09:16",412108065,buy,ROOBEE_USDT,2526.19005,0.0008,2.02095204,maker,2.52619005,0.1%
"24.08.2022 03:40",412048165,buy,WXT_USDT,256.13509145,0.0065,1.66487809,maker,0.25613509,0.1%
"24.08.2022 03:40",412048164,buy,WXT_USDT,800,0.00640377,5.123016,taker,0.8,0.1%
"24.08.2022 03:40",412048163,buy,WXT_USDT,100,0.00640365,0.640365,taker,0.1,0.1%
"24.08.2022 03:40",412048162,buy,WXT_USDT,223.29977624,0.00640364,1.42993137,taker,0.22329977,0.1%
"24.08.2022 03:40",412048161,buy,WXT_USDT,150,0.00610014,0.915021,taker,0.15,0.1%
"23.08.2022 21:52",411987184,sell,WXT_USDT,1308.71809594,0.0075,9.81538571,maker,0.00981538,0.1%
"23.08.2022 21:52",411987179,sell,WXT_USDT,1849.81500001,0.007,12.948705,maker,0.0129487,0.1%
